student_id,name,subject,score,date,attendance
13215,Mahmoud Yassin,Chemistry,96,2024-02-09,Present
13216,Khaled Morsi,Chemistry,84,2024-06-23,Present
13217,Karim Samir,Math,35,2025-02-24,Absent
13218,Mostafa Hamed,Math,40,2025-01-05,Present
13219,Ahmed Nasser,Chemistry,17,2025-09-08,Absent
13220,Ibrahim Adel,Math,58,2025-09-05,Absent
13221,Khaled Galal,Chemistry,91,2025-01-13,Absent
13222,Hassan Farouk,English,100,2025-09-22,Present
13223,Fares Yassin,Math,14,2023-12-31,Absent
13224,Mohamed Zaki,Math,71,2025-08-07,Present
13225,Fares Farouk,Physics,21,2024-09-04,Present
13226,Ali Fouad,Chemistry,63,2024-07-08,Present
13227,Ahmed Yassin,English,91,2024-03-26,Present
13228,Youssef Galal,Chemistry,30,2024-02-14,Present
13229,Fares Gamal,Math,91,2024-01-14,Present
13230,Hassan Galal,Physics,70,2025-07-08,Present
13231,Mohamed Nasser,Chemistry,19,2025-03-14,Present
13232,Ahmed Saeed,Math,13,2024-09-05,Absent
13233,Khaled Zaki,Chemistry,60,2024-01-13,Absent
13234,Sami Hamed,Chemistry,84,2024-08-07,Present
13235,Tarek Samir,Chemistry,42,2024-10-16,Absent
13236,Tarek Morsi,Chemistry,8,2025-08-09,Present
13237,Ahmed Salah,Physics,4,2025-07-19,Absent
13238,Ibrahim Galal,Math,9,2025-04-11,Absent
13239,Sami Adel,Math,67,2025-03-19,Present
13240,Nabil Farouk,Physics,7,2025-04-03,Absent
13241,Sami Galal,English,10,2024-01-10,Present
13242,Ali Galal,Physics,47,2024-05-23,Absent
13243,Omar Galal,Chemistry,16,2024-08-31,Absent
13244,Ahmed Fouad,Math,0,2025-07-01,Absent
13245,Tarek Galal,Math,33,2023-11-06,Present
13246,Ibrahim Yassin,Math,30,2025-01-01,Absent
13247,Mohamed Salah,English,77,2023-12-05,Absent
13248,Fares Gamal,Math,47,2025-08-27,Present
13249,Tarek Adel,English,17,2024-07-24,Present
13250,Hassan Lotfy,English,70,2025-06-05,Present
13251,Ali Farouk,English,90,2023-12-28,Absent
13252,Mostafa Lotfy,Chemistry,12,2024-04-28,Absent
13253,Tarek Tarek,Chemistry,12,2024-05-04,Absent
13254,Hassan Nasser,English,31,2024-04-12,Absent
13255,Karim Lotfy,Chemistry,40,2025-01-13,Present
13256,Mohamed Saeed,Chemistry,30,2025-04-17,Absent
13257,Mohamed Zaki,English,97,2024-07-23,Present
13258,Youssef Samir,English,90,2023-12-26,Absent
13259,Ahmed Fouad,Physics,85,2023-10-22,Absent
13260,Mohamed Saeed,Chemistry,100,2025-10-01,Absent
13261,Karim Fouad,Math,20,2024-10-27,Present
13262,Tarek Farouk,Physics,73,2025-02-06,Present
13263,Ahmed Lotfy,English,90,2023-11-30,Present
13264,Nabil Hamed,Chemistry,25,2025-10-09,Present
13265,Mahmoud Morsi,Physics,24,2024-02-14,Absent
13266,Hassan Morsi,Math,83,2025-02-10,Present
13267,Tarek Morsi,English,16,2024-05-29,Present
13268,Nabil Tarek,Math,77,2023-11-01,Absent
13269,Mahmoud Zaki,Chemistry,30,2024-08-08,Absent
13270,Mahmoud Saeed,Math,56,2024-05-01,Absent
13271,Youssef Hamed,Math,29,2025-04-28,Absent
13272,Youssef Salah,Math,44,2024-08-08,Absent
13273,Ibrahim Nasser,English,33,2025-07-15,Absent
13274,Fares Zaki,Math,56,2025-03-30,Present
13275,Khaled Fouad,English,57,2025-06-01,Present
13276,Mahmoud Tarek,Physics,1,2025-06-11,Absent
13277,Hassan Gamal,English,55,2024-09-25,Absent
13278,Nabil Lotfy,English,69,2023-10-15,Present
13279,Mostafa Nasser,English,96,2024-07-01,Absent
13280,Ahmed Gamal,Math,29,2025-07-29,Present
13281,Nabil Nasser,English,19,2024-12-17,Present
13282,Nabil Nasser,Physics,63,2023-12-10,Absent
13283,Ahmed Nasser,Physics,31,2025-09-15,Present
13284,Mahmoud Adel,Physics,11,2024-08-02,Absent
13285,Khaled Gamal,Chemistry,63,2025-10-05,Present
13286,Karim Lotfy,English,20,2023-11-27,Absent
13287,Ali Nasser,Chemistry,71,2024-04-24,Absent
13288,Hassan Galal,Physics,75,2025-01-07,Present
13289,Youssef Salah,English,32,2024-10-05,Absent
13290,Youssef Samir,Chemistry,27,2024-06-24,Present
13291,Tarek Zaki,English,53,2025-10-08,Absent
13292,Fares Lotfy,Math,54,2025-07-15,Present
13293,Sami Salah,Physics,81,2024-04-22,Present
13294,Nabil Yassin,English,19,2024-02-15,Absent
13295,Mohamed Zaki,Physics,10,2025-09-03,Absent
13296,Omar Zaki,English,18,2024-07-10,Present
13297,Ahmed Salah,Math,44,2024-07-05,Present
13298,Sami Zaki,English,55,2025-03-08,Present
13299,Sami Nasser,Physics,45,2025-01-10,Present
13300,Ibrahim Farouk,English,13,2024-12-09,Present
13301,Sami Yassin,English,100,2023-11-27,Absent
13302,Karim Tarek,Chemistry,58,2025-07-10,Absent
13303,Hassan Galal,Chemistry,67,2024-09-06,Present
13304,Omar Fouad,English,66,2025-06-03,Absent
13305,Ahmed Hamed,Math,2,2024-03-04,Present
13306,Omar Farouk,Chemistry,50,2024-09-27,Present
13307,Nabil Hamed,Math,18,2024-03-05,Absent
13308,Hassan Yassin,Chemistry,60,2025-10-04,Present
13309,Mohamed Farouk,Math,9,2024-04-09,Absent
13310,Sami Galal,Physics,1,2025-08-29,Absent
13311,Ahmed Samir,English,12,2025-01-23,Absent
13312,Mahmoud Nasser,Chemistry,88,2024-04-11,Absent
13313,Youssef Galal,Math,77,2024-12-21,Present
13314,Ali Hamed,Physics,16,2025-04-08,Present
13315,Karim Yassin,Physics,29,2024-12-19,Absent
13316,Ibrahim Zaki,English,26,2025-09-14,Present
13317,Nabil Samir,English,5,2025-04-03,Present
13318,Fares Saeed,Physics,88,2024-12-23,Absent
13319,Hassan Nasser,Chemistry,53,2025-07-20,Present
13320,Mohamed Tarek,Physics,98,2025-07-26,Present
13321,Nabil Yassin,Chemistry,12,2024-11-15,Absent
13322,Ibrahim Galal,Chemistry,59,2023-12-08,Absent
13323,Ali Saeed,Chemistry,35,2025-04-07,Absent
13324,Youssef Samir,Math,74,2023-11-04,Absent
13325,Tarek Lotfy,Physics,39,2024-04-13,Present
13326,Khaled Yassin,English,78,2024-06-30,Absent
13327,Hassan Salah,Physics,61,2024-12-25,Present
13328,Hassan Adel,Math,55,2024-12-14,Present
13329,Ali Hamed,English,32,2024-11-28,Absent
13330,Karim Fouad,Physics,11,2024-06-24,Absent
13331,Fares Yassin,English,33,2024-08-23,Absent
13332,Mahmoud Morsi,Chemistry,9,2025-10-11,Absent
13333,Khaled Saeed,Physics,83,2025-08-24,Present
13334,Mostafa Zaki,Physics,13,2023-11-06,Absent
13335,Ali Fouad,English,100,2024-01-21,Absent
13336,Youssef Samir,Physics,47,2024-02-08,Absent
13337,Hassan Salah,Chemistry,40,2024-03-29,Present
13338,Ali Lotfy,Math,70,2024-09-08,Absent
13339,Mohamed Gamal,Physics,9,2024-10-07,Present
13340,Nabil Fouad,English,72,2024-02-28,Absent
13341,Khaled Samir,Math,70,2025-10-10,Absent
13342,Mostafa Farouk,English,14,2024-02-16,Present
13343,Nabil Morsi,Chemistry,67,2025-06-07,Present
13344,Youssef Gamal,Chemistry,62,2024-09-23,Present
13345,Ibrahim Gamal,Math,78,2023-10-19,Absent
13346,Youssef Fouad,Chemistry,1,2025-04-08,Absent
13347,Karim Salah,English,45,2025-03-24,Absent
13348,Fares Nasser,English,80,2025-04-29,Absent
13349,Youssef Samir,Chemistry,34,2024-11-18,Present
13350,Ahmed Farouk,English,80,2024-09-19,Absent
13351,Mahmoud Tarek,English,3,2024-08-07,Absent
13352,Fares Farouk,Chemistry,24,2024-04-15,Absent
13353,Nabil Hamed,Math,43,2024-03-15,Present
13354,Mostafa Hamed,Math,88,2024-07-09,Present
13355,Omar Samir,English,68,2024-05-03,Absent
13356,Karim Morsi,Chemistry,40,2025-08-20,Absent
13357,Youssef Salah,Physics,82,2025-09-26,Absent
13358,Mahmoud Adel,Math,31,2024-04-20,Absent
13359,Tarek Lotfy,English,62,2024-07-25,Absent
13360,Sami Tarek,Math,2,2024-11-16,Present
13361,Nabil Farouk,Math,2,2025-04-18,Absent
13362,Khaled Salah,Physics,48,2024-06-28,Present
13363,Ali Salah,Math,40,2023-12-18,Present
13364,Ali Zaki,Chemistry,66,2024-11-28,Absent
13365,Fares Adel,Chemistry,63,2025-01-27,Present
13366,Tarek Adel,English,1,2024-01-21,Absent
13367,Omar Zaki,Physics,87,2024-04-14,Present
13368,Mostafa Gamal,English,7,2024-09-08,Present
13369,Nabil Gamal,Physics,93,2024-11-12,Absent
13370,Khaled Galal,Math,10,2025-05-05,Present
13371,Ibrahim Yassin,English,25,2025-07-26,Absent
13372,Hassan Farouk,English,32,2023-10-30,Present
13373,Ibrahim Samir,English,47,2024-05-10,Present
13374,Hassan Yassin,Physics,18,2023-12-23,Present
13375,Hassan Hamed,Chemistry,2,2025-05-06,Absent
13376,Nabil Adel,Physics,79,2025-04-27,Absent
13377,Karim Saeed,Chemistry,68,2024-07-30,Present
13378,Mostafa Hamed,Physics,67,2025-06-14,Absent
13379,Mahmoud Fouad,Physics,27,2024-01-24,Present
13380,Karim Fouad,Math,1,2023-11-16,Absent
13381,Ali Tarek,Physics,44,2025-02-15,Present
13382,Nabil Salah,Chemistry,49,2024-12-19,Absent
13383,Mohamed Fouad,Chemistry,69,2023-11-26,Absent
13384,Khaled Saeed,Chemistry,100,2024-02-09,Absent
13385,Khaled Fouad,Chemistry,35,2025-04-28,Present
13386,Nabil Fouad,Chemistry,26,2025-03-21,Present
13387,Youssef Zaki,Math,51,2024-02-10,Present
13388,Ahmed Samir,Chemistry,3,2024-12-29,Present
13389,Mostafa Morsi,English,46,2025-04-10,Absent
13390,Khaled Yassin,English,36,2024-12-14,Absent
13391,Mostafa Morsi,Chemistry,56,2024-07-26,Absent
13392,Mahmoud Gamal,Physics,43,2025-01-06,Absent
13393,Karim Fouad,Chemistry,3,2025-09-14,Present
13394,Mahmoud Tarek,Math,28,2025-08-03,Present
13395,Mostafa Yassin,Math,94,2025-01-08,Absent
13396,Karim Zaki,English,32,2024-07-17,Present
13397,Ahmed Morsi,Chemistry,29,2025-05-28,Present
13398,Mohamed Morsi,Physics,82,2023-10-28,Present
13399,Youssef Fouad,Chemistry,60,2024-12-16,Present
13400,Karim Adel,Chemistry,21,2024-06-17,Present
13401,Mostafa Gamal,Physics,83,2024-09-07,Present
13402,Karim Adel,Chemistry,29,2025-02-12,Present
13403,Ibrahim Samir,Math,84,2025-04-18,Present
13404,Ibrahim Farouk,English,12,2025-07-13,Present
13405,Mohamed Salah,Math,51,2025-09-09,Absent
13406,Ahmed Saeed,Math,1,2024-12-23,Present
13407,Ahmed Adel,English,71,2025-04-30,Present
13408,Nabil Lotfy,English,51,2023-11-17,Present
13409,Mohamed Hamed,Math,52,2024-04-12,Present
13410,Khaled Fouad,Chemistry,9,2025-08-30,Present
13411,Khaled Saeed,English,76,2024-09-09,Absent
13412,Tarek Lotfy,Physics,5,2024-10-16,Present
13413,Ali Tarek,Chemistry,45,2025-03-14,Absent
13414,Ahmed Yassin,Chemistry,48,2024-04-04,Absent
13415,Nabil Zaki,Math,81,2024-04-08,Absent
13416,Omar Yassin,English,42,2024-05-16,Absent
13417,Hassan Yassin,Math,15,2024-08-19,Absent
13418,Ibrahim Farouk,English,42,2025-09-10,Absent
13419,Mohamed Hamed,Math,96,2025-07-25,Present
13420,Hassan Nasser,English,46,2024-07-15,Absent
13421,Ibrahim Galal,Physics,17,2024-11-24,Absent
13422,Ibrahim Adel,Math,40,2024-11-15,Present
13423,Ahmed Saeed,Chemistry,89,2024-03-31,Present
13424,Ahmed Farouk,Physics,29,2025-03-23,Absent
13425,Omar Yassin,Physics,62,2025-03-24,Present
13426,Khaled Galal,English,64,2024-06-24,Absent
13427,Sami Galal,Chemistry,44,2024-08-20,Absent
13428,Mahmoud Galal,English,9,2025-04-17,Absent
13429,Mohamed Morsi,Chemistry,62,2024-01-11,Present
13430,Sami Nasser,Chemistry,72,2024-07-06,Present
13431,Khaled Zaki,Chemistry,60,2023-10-29,Absent
13432,Karim Galal,Chemistry,48,2025-01-11,Absent
13433,Ibrahim Salah,Math,55,2024-04-30,Present
13434,Ahmed Salah,English,35,2024-10-06,Absent
13435,Youssef Yassin,Math,73,2025-07-09,Present
13436,Mostafa Gamal,Math,19,2025-04-19,Present
13437,Ibrahim Tarek,Math,6,2025-03-18,Absent
13438,Karim Salah,Math,54,2024-03-12,Present
13439,Fares Zaki,Physics,0,2023-12-07,Present
13440,Mohamed Samir,Chemistry,25,2024-02-04,Absent
13441,Omar Morsi,Chemistry,63,2023-12-27,Present
13442,Sami Morsi,Physics,43,2024-05-22,Absent
13443,Omar Adel,Chemistry,27,2024-02-26,Present
13444,Hassan Galal,English,96,2025-01-04,Present
13445,Hassan Morsi,English,46,2024-06-23,Present
13446,Nabil Yassin,Chemistry,51,2024-01-26,Absent
13447,Omar Gamal,Physics,20,2024-01-18,Absent
13448,Mostafa Hamed,Physics,77,2025-05-22,Absent
13449,Mahmoud Fouad,Math,68,2024-07-03,Absent
13450,Ahmed Farouk,Physics,27,2024-10-28,Present
13451,Karim Adel,Physics,72,2024-12-14,Absent
13452,Youssef Galal,Chemistry,1,2024-05-06,Present
13453,Ahmed Morsi,Chemistry,46,2025-03-18,Absent
13454,Hassan Zaki,English,97,2023-12-04,Absent
13455,Fares Zaki,Math,62,2025-08-29,Present
13456,Tarek Yassin,English,38,2025-09-24,Present
13457,Ibrahim Morsi,Math,2,2025-08-25,Present
13458,Tarek Nasser,Chemistry,80,2023-11-29,Absent
13459,Nabil Lotfy,Chemistry,95,2024-09-02,Present
13460,Sami Nasser,English,64,2023-10-15,Present
13461,Ali Morsi,Math,72,2025-09-25,Present
13462,Ali Gamal,Math,95,2025-03-23,Absent
13463,Sami Gamal,Chemistry,15,2023-12-10,Absent
13464,Khaled Lotfy,Chemistry,0,2024-01-14,Absent
13465,Omar Salah,Physics,5,2024-08-25,Absent
13466,Ali Adel,English,66,2025-06-02,Present
13467,Mostafa Salah,Chemistry,64,2025-08-20,Present
13468,Karim Morsi,English,14,2024-06-09,Absent
13469,Youssef Galal,Math,10,2024-10-16,Absent
13470,Fares Hamed,English,91,2024-11-29,Present
13471,Tarek Nasser,English,19,2024-12-02,Absent
13472,Tarek Farouk,Chemistry,78,2024-11-27,Present
13473,Fares Hamed,Physics,52,2025-06-26,Present
13474,Mostafa Yassin,English,0,2024-04-20,Present
13475,Ibrahim Yassin,Physics,72,2025-08-19,Present
13476,Youssef Gamal,Chemistry,25,2023-11-18,Absent
13477,Ahmed Samir,Chemistry,48,2024-02-03,Present
13478,Youssef Gamal,Physics,49,2023-10-24,Absent
13479,Ahmed Samir,Physics,37,2025-04-01,Absent
13480,Karim Nasser,English,22,2024-03-27,Absent
13481,Khaled Farouk,Physics,22,2025-07-12,Present
13482,Nabil Morsi,Chemistry,75,2025-04-24,Absent
13483,Ahmed Salah,Chemistry,85,2025-06-06,Absent
13484,Karim Saeed,Math,74,2024-05-03,Absent
13485,Omar Gamal,English,53,2024-11-05,Absent
13486,Ali Zaki,Physics,64,2024-03-20,Absent
13487,Tarek Galal,Math,19,2024-03-04,Absent
13488,Mohamed Galal,Chemistry,45,2025-07-07,Present
13489,Ibrahim Farouk,Chemistry,97,2024-11-08,Absent
13490,Sami Farouk,Physics,80,2024-06-22,Present
13491,Fares Hamed,English,94,2025-03-10,Absent
13492,Mostafa Nasser,Chemistry,63,2024-12-01,Present
13493,Ibrahim Morsi,English,72,2024-01-18,Absent
13494,Tarek Hamed,Physics,30,2025-02-06,Present
13495,Fares Nasser,Physics,59,2025-03-24,Absent
13496,Mahmoud Galal,Chemistry,10,2025-09-09,Absent
13497,Nabil Galal,Chemistry,87,2024-10-15,Present
13498,Tarek Galal,Physics,69,2025-01-22,Absent
13499,Ali Gamal,Chemistry,84,2024-02-13,Absent
13500,Omar Lotfy,English,78,2025-05-18,Absent
13501,Hassan Gamal,Physics,19,2025-07-30,Absent
13502,Omar Yassin,English,12,2024-08-03,Absent
13503,Tarek Salah,English,47,2023-10-14,Absent
13504,Hassan Morsi,Chemistry,72,2024-10-06,Present
13505,Karim Farouk,Math,14,2025-08-29,Present
13506,Tarek Morsi,English,14,2025-06-06,Absent
13507,Fares Nasser,Math,19,2024-01-01,Present
13508,Omar Saeed,Chemistry,100,2024-11-14,Absent
13509,Mostafa Lotfy,Physics,35,2025-04-24,Absent
13510,Ali Zaki,Physics,63,2025-03-01,Absent
13511,Fares Nasser,Chemistry,16,2024-06-18,Absent
13512,Youssef Fouad,Physics,40,2025-03-27,Absent
13513,Mostafa Gamal,Math,8,2024-06-18,Absent
13514,Mohamed Morsi,Chemistry,81,2024-07-12,Absent
13515,Omar Galal,English,72,2024-12-02,Absent
13516,Ali Gamal,Math,37,2024-09-04,Absent
13517,Sami Fouad,Math,27,2024-05-09,Absent
13518,Youssef Gamal,Physics,11,2023-12-18,Absent
13519,Fares Salah,English,4,2024-02-29,Absent
13520,Omar Gamal,Chemistry,51,2023-12-27,Present
13521,Mohamed Galal,Chemistry,50,2025-05-13,Absent
13522,Sami Saeed,Chemistry,85,2024-12-31,Present
13523,Mohamed Tarek,English,77,2025-07-03,Absent
13524,Tarek Galal,Math,13,2024-05-08,Present
13525,Fares Hamed,Chemistry,43,2024-05-25,Present
13526,Ibrahim Galal,Math,37,2024-07-04,Absent
13527,Karim Samir,Math,11,2025-02-21,Present
13528,Omar Saeed,Chemistry,3,2025-02-24,Absent
13529,Hassan Farouk,English,31,2025-01-13,Absent
13530,Sami Hamed,English,69,2024-02-19,Absent
13531,Omar Yassin,English,15,2025-07-12,Present
13532,Sami Yassin,Math,72,2025-08-01,Present
13533,Youssef Samir,Math,99,2024-09-19,Absent
13534,Hassan Gamal,English,53,2024-03-03,Present
13535,Ahmed Morsi,Chemistry,46,2025-02-24,Absent
13536,Tarek Zaki,Chemistry,61,2024-05-09,Absent
13537,Hassan Hamed,Math,65,2025-09-14,Absent
13538,Mohamed Tarek,Chemistry,70,2024-10-24,Present
13539,Nabil Farouk,Chemistry,5,2024-04-30,Absent
13540,Youssef Adel,Math,68,2023-11-22,Present
13541,Fares Hamed,English,56,2024-10-06,Present
13542,Ali Gamal,Physics,77,2025-07-30,Absent
13543,Mahmoud Gamal,Math,67,2025-04-17,Present
13544,Mahmoud Fouad,Math,3,2024-02-14,Present
13545,Youssef Saeed,Math,17,2025-08-25,Absent
13546,Youssef Yassin,Physics,64,2023-10-28,Present
13547,Ali Adel,Math,42,2024-10-26,Present
13548,Ahmed Samir,Chemistry,11,2024-09-18,Present
13549,Hassan Salah,Math,79,2024-10-23,Absent
13550,Mahmoud Gamal,Chemistry,3,2024-06-13,Present
13551,Mohamed Yassin,Math,31,2024-01-29,Present
13552,Karim Fouad,Math,71,2025-10-04,Present
13553,Ibrahim Lotfy,English,40,2025-02-06,Present
13554,Mostafa Zaki,Chemistry,10,2023-11-30,Absent
13555,Nabil Hamed,Math,43,2024-10-03,Present
13556,Mohamed Fouad,English,12,2025-06-19,Absent
13557,Youssef Lotfy,Chemistry,88,2025-07-29,Absent
13558,Ali Nasser,Physics,16,2025-09-03,Present
13559,Sami Nasser,Math,52,2023-12-23,Absent
13560,Tarek Yassin,Math,22,2025-05-16,Absent
13561,Sami Tarek,Chemistry,1,2023-10-22,Present
13562,Ali Adel,Chemistry,74,2023-11-05,Present
13563,Ali Adel,Math,23,2025-03-04,Present
13564,Tarek Hamed,Chemistry,86,2024-02-20,Present
13565,Ali Samir,Math,12,2024-04-13,Present
13566,Hassan Tarek,Chemistry,77,2024-05-11,Absent
13567,Ahmed Fouad,Math,92,2025-03-11,Absent
13568,Ibrahim Morsi,English,44,2023-12-19,Absent
13569,Ibrahim Zaki,Chemistry,21,2024-02-18,Present
13570,Nabil Galal,Chemistry,20,2024-05-26,Absent
13571,Fares Morsi,Math,38,2024-07-10,Present
13572,Mostafa Farouk,Chemistry,56,2025-05-26,Present
13573,Mohamed Morsi,Physics,60,2025-06-22,Absent
13574,Khaled Lotfy,Math,6,2025-06-29,Absent
13575,Khaled Samir,English,10,2025-10-05,Present
13576,Nabil Tarek,Math,75,2024-08-10,Absent
13577,Sami Hamed,Math,74,2025-07-15,Present
13578,Ali Yassin,Math,23,2025-08-27,Present
13579,Tarek Tarek,English,46,2025-05-29,Present
13580,Ibrahim Salah,Physics,18,2024-08-09,Absent
13581,Mostafa Nasser,Physics,39,2024-01-28,Present
13582,Khaled Adel,Math,10,2025-10-07,Absent
13583,Tarek Hamed,Chemistry,93,2024-05-05,Present
13584,Mohamed Morsi,Physics,47,2025-01-18,Absent
13585,Ibrahim Saeed,Chemistry,23,2024-07-12,Absent
13586,Khaled Farouk,Physics,35,2024-08-02,Absent
13587,Ibrahim Nasser,Math,58,2025-08-15,Absent
13588,Youssef Tarek,Physics,80,2025-06-23,Absent
13589,Fares Farouk,Physics,55,2025-08-20,Absent
13590,Khaled Saeed,Chemistry,26,2025-02-03,Present
13591,Ahmed Nasser,English,15,2025-02-13,Absent
13592,Fares Lotfy,Chemistry,51,2025-05-11,Present
13593,Ahmed Zaki,Chemistry,35,2025-06-02,Absent
13594,Ali Fouad,Physics,72,2025-06-25,Present
13595,Khaled Morsi,Physics,89,2024-01-22,Present
13596,Khaled Hamed,Chemistry,40,2023-12-29,Absent
13597,Mohamed Zaki,English,14,2025-04-15,Absent
13598,Youssef Tarek,Math,60,2025-08-04,Present
13599,Khaled Samir,Math,15,2023-12-10,Absent
13600,Mohamed Hamed,Chemistry,14,2024-11-09,Present
13601,Hassan Nasser,Math,87,2024-11-28,Absent
13602,Mohamed Adel,English,55,2025-01-02,Present
13603,Youssef Galal,Physics,28,2024-12-30,Absent
13604,Nabil Adel,Math,67,2023-11-25,Present
13605,Hassan Salah,Physics,31,2025-03-27,Present
13606,Hassan Fouad,Physics,36,2024-08-16,Present
13607,Ali Salah,English,26,2025-07-18,Absent
13608,Ali Gamal,Chemistry,36,2025-06-15,Absent
13609,Tarek Nasser,English,5,2023-10-28,Present
13610,Karim Farouk,English,86,2025-03-04,Present
13611,Mahmoud Fouad,English,61,2025-08-05,Absent
13612,Hassan Nasser,Math,89,2025-01-14,Present
13613,Fares Adel,Chemistry,41,2025-08-28,Absent
13614,Youssef Lotfy,Math,7,2024-04-09,Present
13615,Sami Tarek,English,76,2025-02-09,Present
13616,Khaled Yassin,Physics,18,2025-08-23,Absent
13617,Mostafa Gamal,English,96,2024-11-10,Absent
13618,Mahmoud Nasser,Chemistry,17,2025-07-20,Absent
13619,Mostafa Lotfy,English,78,2024-12-03,Present
13620,Mohamed Zaki,Chemistry,39,2024-10-09,Present
13621,Karim Galal,English,84,2024-01-05,Absent
13622,Mohamed Tarek,Math,14,2024-12-26,Absent
13623,Fares Salah,Math,48,2025-10-03,Absent
13624,Khaled Salah,Physics,85,2024-01-01,Present
13625,Khaled Hamed,Physics,52,2024-06-21,Present
13626,Nabil Adel,Math,15,2024-11-11,Present
13627,Ali Gamal,Chemistry,64,2024-09-01,Present
13628,Karim Nasser,Chemistry,11,2024-06-13,Absent
13629,Khaled Nasser,Chemistry,89,2025-09-20,Absent
13630,Ibrahim Gamal,English,78,2025-04-25,Absent
13631,Tarek Galal,English,43,2024-12-20,Present
13632,Hassan Saeed,Math,23,2024-09-05,Present
13633,Mohamed Gamal,Chemistry,65,2025-02-10,Absent
13634,Ibrahim Zaki,Physics,18,2024-03-22,Present
13635,Ali Lotfy,Chemistry,76,2025-08-15,Present
13636,Mahmoud Galal,English,56,2024-04-26,Present
13637,Ahmed Hamed,English,62,2024-10-10,Absent
13638,Sami Fouad,Chemistry,7,2024-10-20,Present
13639,Youssef Nasser,Chemistry,96,2023-11-26,Present
13640,Tarek Adel,Physics,81,2024-12-18,Present
13641,Mostafa Yassin,English,81,2024-02-14,Present
13642,Hassan Nasser,Math,87,2025-05-04,Absent
13643,Karim Farouk,Chemistry,45,2025-03-03,Absent
13644,Mahmoud Fouad,Chemistry,100,2023-11-06,Absent
13645,Ibrahim Fouad,Math,29,2024-08-30,Present
13646,Fares Adel,English,29,2023-11-09,Absent
13647,Ahmed Nasser,Chemistry,98,2023-10-26,Present
13648,Khaled Adel,Math,81,2024-11-21,Present
13649,Tarek Gamal,English,96,2025-06-10,Present
13650,Ali Samir,Physics,44,2024-10-14,Present
13651,Khaled Salah,Chemistry,15,2024-03-24,Absent
13652,Ali Adel,Physics,1,2025-08-18,Absent
13653,Omar Morsi,Math,1,2025-01-13,Absent
13654,Mostafa Zaki,Chemistry,25,2025-07-10,Absent
13655,Omar Saeed,Physics,89,2024-06-20,Absent
13656,Nabil Salah,Physics,81,2025-03-24,Absent
13657,Youssef Nasser,Math,76,2024-10-13,Present
13658,Ahmed Zaki,Physics,98,2024-08-08,Absent
13659,Sami Salah,English,58,2025-03-16,Present
13660,Omar Nasser,English,68,2024-08-15,Present
13661,Fares Nasser,Chemistry,97,2024-08-05,Absent
13662,Youssef Salah,English,95,2025-06-06,Absent
13663,Ali Salah,Physics,83,2025-01-24,Absent
13664,Ali Fouad,English,27,2024-05-24,Absent
13665,Ali Tarek,Math,94,2025-05-19,Present
13666,Mohamed Hamed,Math,72,2025-02-09,Absent
13667,Sami Salah,Math,73,2024-11-14,Present
13668,Hassan Yassin,Chemistry,68,2023-12-13,Present
13669,Omar Morsi,Chemistry,55,2023-11-05,Absent
13670,Nabil Galal,Chemistry,15,2025-04-13,Absent
13671,Youssef Gamal,English,37,2024-04-07,Absent
13672,Sami Tarek,Physics,70,2025-07-12,Absent
13673,Ahmed Gamal,Physics,41,2024-10-07,Present
13674,Omar Gamal,Chemistry,10,2024-06-25,Present
13675,Ali Lotfy,English,79,2025-04-03,Absent
13676,Mahmoud Saeed,English,91,2024-02-20,Absent
13677,Sami Fouad,English,16,2023-11-27,Present
13678,Karim Saeed,Math,63,2025-01-31,Present
13679,Tarek Saeed,English,99,2024-06-12,Absent
13680,Mostafa Tarek,Physics,66,2025-06-10,Absent
13681,Ibrahim Saeed,Physics,51,2024-08-07,Present
13682,Mohamed Zaki,Chemistry,77,2024-06-04,Present
13683,Ali Nasser,Chemistry,35,2024-01-05,Absent
13684,Mohamed Tarek,Chemistry,28,2024-01-14,Present
13685,Ahmed Galal,Math,75,2024-11-26,Absent
13686,Sami Farouk,Math,3,2024-10-10,Present
13687,Mahmoud Nasser,Math,4,2025-08-23,Absent
13688,Tarek Farouk,Math,85,2025-07-01,Present
13689,Mohamed Galal,English,90,2024-07-16,Absent
13690,Khaled Lotfy,Physics,43,2025-09-30,Absent
13691,Sami Samir,English,21,2024-04-25,Absent
13692,Tarek Zaki,Math,82,2024-04-13,Present
13693,Mahmoud Gamal,English,87,2024-04-14,Absent
13694,Omar Salah,Math,20,2024-01-03,Present
13695,Mostafa Hamed,Math,14,2025-04-03,Absent
13696,Omar Adel,Physics,51,2025-03-22,Present
13697,Mahmoud Yassin,English,50,2024-03-11,Present
13698,Omar Salah,English,40,2023-11-22,Present
13699,Karim Farouk,Physics,50,2023-11-16,Present
13700,Youssef Galal,English,54,2024-04-01,Absent
13701,Nabil Samir,English,81,2024-08-01,Present
13702,Mahmoud Saeed,Physics,34,2024-08-18,Present
13703,Mohamed Nasser,English,31,2023-12-19,Absent
13704,Ali Yassin,Chemistry,95,2024-04-23,Present
13705,Mostafa Fouad,Physics,100,2025-03-30,Absent
13706,Mostafa Gamal,Math,58,2024-06-18,Present
13707,Hassan Fouad,Physics,80,2025-01-26,Present
13708,Omar Adel,Chemistry,48,2024-09-02,Present
