student_id,name,subject,score,date,attendance
29525,Joseph Williams,Science,87,2025-04-15,Absent
29526,Mary Chambers,Science,62,2025-08-23,Present
29527,Ashley Nunez,Computer,66,2025-07-31,Absent
29528,Tyler Holmes,Computer,69,2025-05-10,Absent
29529,Jose Velez,Physics,33,2025-01-09,Absent
29530,Monica Robertson,English,47,2025-04-07,Present
29531,Derrick Gentry,Geography,35,2025-07-01,Present
29532,Troy Walker,Math,78,2025-01-03,Absent
29533,Amy Vargas,Physics,33,2025-04-15,Present
29534,Austin Richards,History,93,2025-06-12,Absent
29535,Jennifer Nelson,Computer,96,2024-11-10,Present
29536,David Gibson,Science,91,2024-12-23,Present
29537,Valerie Harrison,Chemistry,60,2025-06-16,Present
29538,Walter Perez,Physics,85,2025-05-03,Absent
29539,Robert Jones,Physics,35,2024-12-31,Absent
29540,Kathy Esparza,Science,87,2024-12-25,Present
29541,Heidi Schneider,Science,35,2025-04-18,Present
29542,Rachel Fitzpatrick,Science,64,2024-10-24,Absent
29543,Michael Johnson,Math,76,2025-08-18,Present
29544,William Baker,English,46,2025-02-19,Present
29545,Amy Goodwin,Computer,40,2024-11-10,Absent
29546,Brenda Doyle,Chemistry,68,2025-03-30,Present
29547,Carolyn West,History,43,2025-03-31,Absent
29548,Marissa Glass,Physics,31,2025-02-17,Absent
29549,Gregory Maynard,Math,95,2025-07-19,Absent
29550,Brandy Allen,Computer,39,2025-04-30,Absent
29551,Joseph Nelson,Math,66,2025-03-26,Absent
29552,Kristina Williams,Chemistry,65,2025-04-06,Absent
29553,Mark Mercer,Science,69,2025-03-14,Present
29554,Justin Long,Math,47,2024-12-06,Present
29555,Joseph Meza,Math,91,2024-12-30,Absent
29556,Johnny Clark,Science,82,2025-05-04,Present
29557,Elizabeth Moore,Geography,88,2025-04-30,Absent
29558,Willie Wagner,English,51,2024-11-06,Present
29559,Autumn Flores,Math,37,2025-05-29,Present
29560,Gabriel Stevens,Geography,73,2025-06-24,Present
29561,Meghan Schmitt,English,59,2025-02-05,Absent
29562,Jennifer Rodgers,Arabic,37,2024-12-03,Present
29563,Lynn Middleton,Math,61,2025-07-23,Present
29564,Steven Carter,Physics,41,2024-12-09,Absent
29565,Deborah Mcneil,Arabic,78,2025-04-16,Absent
29566,Randy Mills,Arabic,56,2024-11-14,Absent
29567,Nicholas Fowler,History,34,2024-12-11,Absent
29568,Greg Wilcox,Science,44,2025-06-25,Absent
29569,Todd Mitchell,Computer,64,2025-04-02,Present
29570,Joseph Hardin,Physics,59,2025-07-04,Absent
29571,Albert Mcdaniel,English,83,2024-11-03,Present
29572,Sarah Neal,Arabic,54,2024-12-31,Present
29573,Robert Nguyen,Geography,37,2025-01-10,Absent
29574,Christopher Parker,History,79,2025-08-05,Absent
29575,Chris Frazier,Physics,84,2025-05-17,Present
29576,Mary Sexton,Chemistry,72,2025-08-08,Absent
29577,Kimberly Walsh,Arabic,49,2024-12-07,Absent
29578,Brandi Wolf,Geography,84,2024-10-25,Present
29579,Daniel Taylor,Science,49,2025-02-17,Present
29580,Matthew Wood,Science,38,2025-03-04,Present
29581,Donald Shepard,Arabic,51,2025-07-25,Present
29582,Kathleen Morris,Computer,49,2025-06-29,Absent
29583,Mitchell Cisneros,Chemistry,91,2024-10-26,Absent
29584,David Jones,Physics,42,2025-01-28,Present
29585,Ashley Garcia,History,58,2024-10-17,Present
29586,Eric Brady,Math,93,2025-07-03,Absent
29587,Carolyn Perry,Physics,40,2024-12-03,Present
29588,Janet Byrd,Computer,72,2024-12-19,Present
29589,Andrew Ponce,Science,91,2025-07-24,Present
29590,Edwin Haynes,History,38,2025-08-02,Absent
29591,Chelsea Conrad,Physics,63,2025-07-23,Absent
29592,Jessica Foster,Physics,100,2024-12-27,Absent
29593,James Anderson,Math,41,2025-05-25,Present
29594,Katie Mendez,Math,79,2025-02-27,Absent
29595,Gary Rush,Geography,56,2025-04-18,Present
29596,Christina Holden,History,61,2025-04-24,Present
29597,Shelly Clark,Arabic,76,2024-11-17,Absent
29598,Kristina Howard,Computer,83,2025-01-01,Absent
29599,Kathleen Carroll,Arabic,97,2025-02-21,Absent
29600,Donna Owens,Science,85,2024-10-18,Present
29601,Jonathan Hebert,Arabic,38,2025-08-31,Absent
29602,Brenda Rodriguez,Science,70,2025-06-20,Present
29603,Danielle Velasquez,History,96,2024-12-01,Present
29604,William Nichols,English,72,2024-12-29,Present
29605,Shawn Yates II,Geography,36,2025-06-06,Absent
29606,Amanda Weaver,English,40,2024-12-31,Absent
29607,Valerie Moody,Geography,93,2024-10-02,Absent
29608,Scott Carroll,Geography,72,2025-02-15,Present
29609,Robert Delacruz,Chemistry,78,2024-10-28,Present
29610,Kimberly Burton,Science,100,2025-08-02,Present
29611,Jeffrey Duran,Geography,65,2024-12-10,Present
29612,Patrick Booker,Physics,88,2025-03-20,Absent
29613,Laurie Becker,Math,71,2025-08-14,Absent
29614,Michael Rodriguez,Arabic,34,2025-03-09,Present
29615,Erin Jackson,Geography,95,2025-03-12,Present
29616,Shane Harper,Math,75,2025-06-11,Absent
29617,Lisa Smith,History,59,2025-02-12,Present
29618,Robert Lucero,Arabic,70,2025-04-05,Absent
29619,Gilbert Owen,Computer,95,2025-07-22,Absent
29620,James Fritz,Geography,72,2025-06-06,Absent
29621,Michael Payne,Science,61,2025-02-10,Present
29622,Donald James,Math,67,2025-04-12,Absent
29623,Elizabeth Smith,Geography,49,2025-01-25,Present
29624,Kathryn Palmer MD,Math,70,2025-02-05,Absent
29625,Bryan Frazier,Science,75,2024-11-03,Present
29626,Cody Tran,English,92,2025-06-07,Absent
29627,Joel Mendoza,Chemistry,52,2025-01-16,Present
29628,Edwin Hall,Arabic,62,2024-12-14,Present
29629,Keith Gross,Arabic,75,2025-05-27,Absent
29630,Christopher Walker,Math,59,2025-07-07,Absent
29631,Brady Dorsey,Physics,51,2025-06-17,Present
29632,Amy Pierce,Math,30,2024-10-31,Present
29633,Robert Padilla,Computer,41,2025-01-13,Absent
29634,Amy Clark,English,55,2025-01-14,Absent
29635,Donald Martin,Geography,75,2025-01-18,Absent
29636,Kylie Lewis,Geography,43,2025-04-04,Absent
29637,David Vaughn,Math,59,2024-12-11,Present
29638,Donald Finley,History,59,2025-07-06,Absent
29639,Jose Maddox,Math,95,2025-08-03,Absent
29640,Teresa Frank,Math,60,2025-04-13,Absent
29641,Kristina Solis,Geography,95,2025-05-15,Absent
29642,Nicolas Estes,Physics,85,2025-03-13,Absent
29643,Brenda Howard,Geography,100,2024-11-11,Absent
29644,Misty Smith,Arabic,75,2025-05-26,Present
29645,Sara Frye,Science,92,2024-11-21,Present
29646,Patrick Wiggins,Chemistry,40,2024-11-25,Present
29647,John Brown,Chemistry,93,2025-08-03,Present
29648,Lawrence Rodriguez,Computer,76,2025-04-14,Absent
29649,John King,Computer,98,2025-04-03,Present
29650,Sarah Obrien,Computer,66,2024-12-08,Present
29651,Cindy Jackson,English,51,2024-12-11,Present
29652,Jill Kelly,Chemistry,92,2025-08-18,Absent
29653,Hannah Smith,Computer,81,2025-03-26,Present
29654,Rebecca Thomas,Arabic,57,2025-07-26,Absent
29655,Elizabeth Conley,English,41,2025-05-19,Absent
29656,Mark Henry,Chemistry,64,2024-10-15,Present
29657,Adam Brandt,Computer,74,2024-11-26,Present
29658,Caroline Johnson,Math,92,2024-10-25,Present
29659,Donald Rocha,English,31,2025-03-16,Present
29660,Melissa Stone,Arabic,54,2024-10-19,Present
29661,Steve Pierce,Chemistry,99,2025-02-02,Absent
29662,Benjamin Wilson,Math,35,2024-10-05,Absent
29663,Daniel Castillo,Math,40,2025-07-30,Present
29664,Deborah Huff,Chemistry,77,2024-11-29,Present
29665,Zachary Boyd,Geography,47,2025-02-21,Present
29666,Jaclyn Chambers,Arabic,42,2025-03-27,Absent
29667,Sheryl Austin,Computer,41,2025-08-19,Absent
29668,Brady Fields,Geography,67,2024-12-02,Absent
29669,Allen Weaver,Arabic,97,2025-03-07,Absent
29670,Natasha Patton,History,61,2025-06-07,Absent
29671,Carla Lara MD,Math,96,2025-03-28,Absent
29672,Elizabeth Martin,Science,37,2025-08-27,Absent
29673,Kelly Barron,Chemistry,97,2024-12-10,Present
29674,Dustin White,English,52,2024-12-06,Absent
29675,Charles Harris,Physics,89,2025-02-22,Present
29676,Mallory Sloan,History,58,2024-10-27,Absent
29677,Brandon White,English,96,2025-06-14,Present
29678,Regina Duran,Chemistry,50,2024-11-19,Absent
29679,Derek Wilcox,Physics,52,2025-05-12,Present
29680,Tony Walker,Arabic,32,2025-02-21,Present
29681,Michelle Hernandez,History,32,2025-07-30,Absent
29682,Christina Willis,Physics,31,2025-02-12,Absent
29683,Karen Smith,English,49,2025-04-09,Absent
29684,Lucas Lopez,Arabic,44,2025-01-28,Absent
29685,Madeline Hobbs,Arabic,99,2025-06-11,Absent
29686,Jeffrey Lopez,Chemistry,57,2024-12-24,Present
29687,Jeffery Hopkins,Science,77,2024-10-11,Absent
29688,Greg Bartlett,History,66,2025-01-31,Absent
29689,John Mcgrath,Geography,47,2024-10-03,Absent
29690,Kerri Martinez,Computer,72,2025-01-22,Present
29691,James Wright,English,90,2025-07-26,Absent
29692,Deborah Guzman,English,38,2025-01-22,Present
29693,Calvin Ryan,Geography,38,2025-06-20,Present
29694,Debra Roberts,History,57,2025-08-26,Present
29695,Jessica Hudson,History,91,2025-02-11,Absent
29696,Mark Estes,History,91,2025-03-12,Absent
29697,William Richards,History,67,2025-06-29,Absent
29698,Amy Dean,History,67,2025-06-16,Absent
29699,Ian Rodriguez,Arabic,42,2025-08-03,Absent
29700,Bryan Smith,History,96,2024-10-01,Absent
29701,Mrs. Laura Chen,Math,89,2025-01-29,Present
29702,Jessica Maldonado,Math,50,2024-11-22,Absent
29703,Brandon Walker,Chemistry,62,2025-08-11,Absent
29704,Robert Walker,Arabic,90,2024-10-04,Absent
29705,David Garrison,Math,72,2025-03-13,Absent
29706,Christopher Bright,Chemistry,71,2025-05-08,Present
29707,Kelly Grant,Computer,56,2025-02-15,Absent
29708,Ernest Kelly,Physics,62,2025-04-18,Present
29709,Rachel Caldwell,English,49,2024-12-19,Absent
29710,Christopher Porter,Arabic,50,2025-08-03,Absent
29711,Regina Frye,Science,68,2025-04-19,Absent
29712,Beth Hall,Chemistry,79,2025-04-20,Present
29713,Anna James,Chemistry,53,2025-02-08,Absent
29714,Brian Baker,Physics,77,2025-06-09,Present
29715,Donna Lee,History,55,2025-07-26,Present
29716,Steven Roberson,History,68,2024-10-07,Absent
29717,William Parrish,Computer,93,2025-04-19,Present
29718,Michael Robinson,Science,67,2025-08-19,Present
29719,John Mcclure,Arabic,62,2025-02-20,Absent
29720,Lisa Ortega,Computer,34,2025-08-17,Present
29721,Sheena Ramirez,Geography,82,2024-10-09,Present
29722,Emily Schroeder,Science,97,2025-04-26,Absent
29723,Jacob Welch,Computer,97,2025-04-12,Absent
29724,Michael Arnold,Physics,36,2024-10-06,Absent
29725,Michelle Ortiz,Chemistry,82,2025-07-08,Present
29726,Donald Vaughn,Geography,50,2025-06-29,Present
29727,Kimberly Rangel,English,84,2025-01-24,Present
29728,Kathryn Cook,History,63,2025-08-21,Present
29729,Kimberly Torres,Science,31,2025-08-16,Absent
29730,Emily Giles,English,56,2025-04-23,Absent
29731,Tammy Ingram,Arabic,74,2024-10-15,Present
29732,Katelyn Burke,Computer,60,2025-08-06,Present
29733,Rachel Wagner,Arabic,34,2024-10-16,Absent
29734,James Parsons,Arabic,54,2025-07-03,Absent
29735,Matthew Larson,English,60,2025-06-05,Absent
29736,Stacey Erickson,Arabic,66,2025-05-24,Absent
29737,Melissa David,Math,30,2025-07-25,Absent
29738,Brandon Anderson,Chemistry,71,2025-06-13,Present
29739,Scott Williams,History,80,2024-11-20,Absent
29740,Kimberly Gross,English,82,2025-04-25,Present
29741,Rachel Hunter,History,54,2025-07-31,Present
29742,Laura Leon,Physics,54,2024-11-24,Absent
29743,Sierra Gonzalez,English,57,2024-12-02,Absent
29744,Kathleen Adams,Chemistry,93,2025-05-17,Absent
29745,Sarah Dean,Science,97,2025-05-03,Absent
29746,Kylie Black,English,63,2024-12-11,Absent
29747,Sean Moore,Geography,67,2025-07-27,Present
29748,Sean Lee,History,96,2025-08-22,Present
29749,Amanda Wilson,Arabic,73,2025-01-12,Absent
29750,Ashley Webb,Geography,66,2025-06-09,Present
29751,William Wise,Math,70,2024-10-03,Present
29752,Leah Baker,Chemistry,75,2025-04-14,Absent
29753,Monica Pearson,Science,53,2025-04-06,Absent
29754,Dakota Ortiz,English,67,2025-05-19,Present
29755,Jeffrey Owens,History,91,2024-10-23,Absent
29756,Craig Quinn,Physics,70,2025-07-19,Absent
29757,Michael Robinson,Computer,40,2025-01-18,Present
29758,Michelle Holland,History,52,2024-11-15,Present
29759,Kenneth Williams,Math,57,2025-02-11,Absent
29760,Michelle Garner,English,38,2024-12-28,Absent
29761,Jonathon Lucero,Physics,39,2025-04-19,Absent
29762,Curtis Jones,Geography,95,2025-05-09,Absent
29763,Katherine Parker,History,65,2025-03-26,Absent
29764,Samuel Garcia,History,48,2025-08-02,Present
29765,Debra Humphrey,Science,59,2025-07-07,Absent
29766,Matthew Jones,History,59,2025-06-16,Absent
29767,Frank Mccann,English,95,2025-03-11,Present
29768,Christine Thomas,Computer,92,2025-06-23,Absent
29769,Nina Mckenzie,Math,41,2025-02-27,Absent
29770,Daniel Page,Arabic,57,2024-12-31,Absent
29771,James Evans,English,89,2024-10-09,Present
29772,Gregory Mitchell,Science,61,2024-11-16,Absent
29773,Aaron Johnson,Geography,81,2025-03-07,Absent
29774,Rodney Mcmahon,Computer,59,2024-12-19,Present
29775,Robin Taylor,Computer,77,2025-02-20,Absent
29776,David Lane,Physics,84,2025-06-03,Present
29777,Whitney Stephenson,Science,77,2025-05-12,Present
29778,Emily Franklin,Science,77,2025-01-16,Present
29779,Eduardo Williams,Physics,48,2024-11-22,Absent
29780,Anna Spence,Arabic,89,2025-04-10,Present
29781,Ruth Moore,Arabic,42,2024-10-08,Absent
29782,Daniel Cook,Chemistry,47,2024-10-30,Present
29783,Darlene Ward,Chemistry,32,2025-05-25,Absent
29784,Kathleen Fox,Science,79,2024-10-22,Present
29785,Maria Dennis,Computer,69,2025-02-07,Absent
29786,Jonathan Escobar,Arabic,41,2025-02-06,Present
29787,Samantha Thomas,English,97,2025-07-10,Present
29788,Susan Lee,Science,33,2025-06-25,Present
29789,William Salas,English,78,2025-05-09,Absent
29790,Lindsey Moore,English,74,2025-08-11,Present
29791,Krista Young,Chemistry,48,2025-02-01,Present
29792,Michael Rodriguez,English,97,2024-10-05,Absent
29793,Christina Clements,History,39,2025-02-28,Present
29794,Jessica Wagner,Math,68,2024-12-06,Absent
29795,Kenneth Long,Science,55,2025-08-29,Present
29796,Justin Perkins Jr.,History,59,2025-02-21,Absent
29797,Michele Wright,Arabic,68,2025-01-31,Absent
29798,Robert Petty,English,87,2025-05-12,Present
29799,David Cherry,Math,63,2025-04-23,Present
29800,Scott Henry,Geography,79,2025-08-26,Present
29801,Chase Kelley,Math,64,2024-12-24,Absent
29802,Jose Barnes,Physics,84,2024-11-16,Absent
29803,Joseph Hobbs,History,58,2024-10-15,Absent
29804,Christine Burton,Geography,68,2025-02-08,Present
29805,Kendra Potter,History,91,2024-12-21,Present
29806,Elizabeth Stark,Physics,49,2025-01-06,Present
29807,David Phillips,Chemistry,31,2024-11-07,Present
29808,Martha Fischer,Computer,49,2025-08-06,Absent
29809,David Butler,English,85,2025-07-01,Present
29810,Matthew Garcia,Science,77,2025-07-12,Present
29811,Scott Solomon,Chemistry,100,2024-12-10,Present
29812,Tony Butler,Computer,90,2024-10-03,Absent
29813,Zachary Dean,History,94,2025-04-21,Present
29814,Keith Cisneros,History,81,2024-12-02,Absent
29815,Carlos Schwartz,Geography,95,2025-05-03,Absent
29816,Brian Huber,Math,80,2024-11-28,Present
29817,Carl English,Physics,79,2024-12-27,Absent
29818,John Jones,Science,43,2024-11-15,Present
29819,Kristen Charles,Physics,96,2025-07-04,Present
29820,Ricky Richardson,Physics,43,2025-01-23,Absent
29821,Patricia Rogers,Physics,59,2024-10-08,Present
29822,Michael Gilbert,Science,39,2025-04-08,Absent
29823,Dean Wilson,Arabic,31,2025-07-30,Absent
29824,Jennifer Willis,History,83,2025-06-20,Present
29825,Robert Shaw,Geography,71,2025-07-01,Absent
29826,Albert Cox,English,42,2025-06-14,Absent
29827,James Hernandez,English,91,2024-11-24,Absent
29828,James Brown,English,75,2025-08-05,Absent
29829,Christopher Gordon MD,Computer,98,2024-12-02,Present
29830,Edward Brooks,Geography,34,2024-10-11,Absent
29831,Laura Robbins,Geography,82,2025-02-15,Absent
29832,Aaron Stewart,History,69,2025-06-08,Present
29833,John Morris,Physics,93,2025-08-09,Present
29834,Jessica Mayer,Science,46,2025-01-25,Absent
29835,Robert Dillon,Physics,41,2024-12-12,Present
29836,Kari Carpenter,Physics,74,2025-05-02,Present
29837,Zachary Austin,Chemistry,93,2025-05-29,Present
29838,Eric Martin,Geography,96,2024-12-15,Present
29839,Laura Martinez,Math,36,2024-11-15,Absent
29840,Sharon Butler,Science,68,2025-07-19,Absent
29841,Kimberly Giles,Arabic,86,2025-04-17,Absent
29842,Karen Cruz,Computer,76,2025-06-18,Present
29843,Brian Graham,Science,43,2025-07-12,Absent
29844,Kristen Kim,Geography,87,2025-07-25,Absent
29845,Anthony Christian,English,42,2025-05-17,Present
29846,Jason Krause,Science,84,2024-11-23,Present
29847,Angela Wilson,Arabic,77,2024-10-09,Present
29848,Tanner Atkins,Chemistry,90,2025-08-04,Present
29849,Melissa Thomas,Chemistry,94,2024-12-19,Absent
29850,Timothy Edwards,Arabic,63,2025-08-11,Present
29851,Courtney Roth,Computer,54,2025-03-21,Present
29852,Michael Thompson,Math,79,2025-03-30,Absent
29853,Tonya Shaw,Computer,40,2025-04-30,Absent
29854,Emily Nelson,History,44,2025-06-10,Absent
29855,Melissa Ibarra,Math,82,2025-02-03,Present
29856,Gregory Cannon,Computer,61,2025-05-17,Present
29857,John Waller,English,48,2025-08-13,Present
29858,Pamela Hunter,Computer,75,2024-11-05,Present
29859,Maria Rich,Computer,73,2025-05-06,Present
29860,Dr. Renee Martinez MD,Geography,68,2024-12-06,Present
29861,Chad Morales,Computer,62,2025-04-21,Absent
29862,Kenneth Fleming,Science,47,2025-07-10,Absent
29863,Thomas Hall,Chemistry,75,2025-05-19,Present
29864,Ashley Ellison,English,31,2024-10-18,Present
29865,Melissa Walter,Computer,62,2025-04-19,Absent
29866,Alexander Williams,Math,40,2025-04-17,Present
29867,Michael Blair,Computer,84,2024-10-01,Absent
29868,Mikayla Sanchez,English,33,2025-06-07,Present
29869,Jose Lopez,Physics,71,2024-10-06,Absent
29870,Wendy Stewart,Science,63,2025-08-14,Absent
29871,Michael Norman,English,53,2025-01-20,Present
29872,Nichole Green,Geography,49,2025-04-22,Present
29873,Jody Kane DVM,Math,63,2024-10-13,Present
29874,Susan Brown,Arabic,84,2025-05-22,Absent
29875,Teresa Gibbs,Computer,49,2024-10-12,Absent
29876,Anne Miller,Physics,36,2025-02-18,Absent
29877,Rebecca Velez,Chemistry,30,2025-05-05,Absent
29878,Jennifer Fuentes,Computer,32,2025-04-21,Present
29879,Cheryl Liu,Science,81,2024-12-20,Absent
29880,Dillon Manning,History,83,2024-12-29,Absent
29881,Stephanie Johnson,Geography,79,2025-04-08,Present
29882,Diana Hunt,Computer,47,2025-04-01,Present
29883,Catherine Nash,Geography,33,2025-04-21,Absent
29884,Juan Mclaughlin,Math,68,2025-01-22,Absent
29885,Yvette Stewart,Arabic,89,2024-11-17,Present
29886,Theresa Williams,Computer,69,2025-06-23,Absent
29887,Rodney Ward,Geography,47,2025-01-20,Absent
29888,Tanya Miranda,Science,34,2025-04-27,Present
29889,Michael Newman,Science,81,2025-04-11,Present
29890,Jennifer Stewart,Chemistry,86,2025-06-20,Absent
29891,Victor Foster,Chemistry,85,2024-10-19,Absent
29892,Andrew Mullen,Arabic,52,2024-10-21,Absent
29893,Timothy Scott,English,56,2025-08-31,Present
29894,Brian Myers,Physics,77,2025-08-09,Present
29895,Jonathan Edwards,Science,30,2024-12-09,Absent
29896,Michael Strickland,Physics,63,2025-08-05,Present
29897,James Oconnell,Computer,79,2025-04-28,Absent
29898,Samuel Lopez,History,40,2025-06-09,Absent
29899,Michael Jones,Arabic,99,2025-08-15,Present
29900,Timothy Thompson,Computer,34,2024-12-17,Present
29901,Angela Bryant,Chemistry,40,2024-11-07,Present
29902,Eric Guzman,Geography,41,2024-11-30,Absent
29903,Jeff Velez,Computer,93,2024-11-29,Absent
29904,Vanessa Gonzalez,Chemistry,96,2024-12-10,Present
29905,Ashley Clark,Math,82,2024-10-21,Present
29906,Michael Rhodes,History,51,2025-07-24,Present
29907,Lori Foster,English,90,2024-11-14,Absent
29908,Kenneth Larson,Math,48,2025-04-30,Present
29909,Christine Price,History,41,2025-02-12,Absent
29910,Douglas Long,Geography,65,2025-05-22,Absent
29911,Bryan Cunningham,Science,59,2024-11-04,Absent
29912,Nicholas Gordon,Arabic,36,2025-01-16,Absent
29913,Alexander Kelley,Physics,90,2024-10-05,Present
29914,Sandra Bell,Science,59,2025-01-14,Present
29915,Michael Hickman,History,90,2025-02-07,Absent
29916,Joseph Porter,English,72,2025-01-18,Absent
29917,Jon Spence,History,87,2025-01-23,Present
29918,Stacey Collier MD,Geography,52,2025-08-31,Absent
29919,Wendy Parker,Physics,75,2025-05-07,Present
29920,Megan Vincent,Science,71,2025-01-13,Present
29921,Mr. Jeff Howard,History,34,2024-10-06,Present
29922,Shane Mullins,Arabic,86,2025-06-09,Present
29923,Charles Davidson,Math,32,2024-10-25,Absent
29924,James Johnson,English,93,2025-01-08,Present
29925,Ashley Patterson,Computer,46,2025-01-30,Present
29926,Tracy Walker,Math,73,2025-01-14,Present
29927,Brandon Wiley,Computer,89,2024-12-08,Absent
29928,Maria Owens,English,91,2024-11-14,Absent
29929,Laurie Patterson,History,81,2025-02-13,Absent
29930,Dr. Jessica Shea,Computer,52,2025-08-17,Absent
29931,Jeffrey Kelley,Chemistry,62,2025-07-29,Absent
29932,Tara Chen,Chemistry,57,2024-10-01,Absent
29933,David Murphy,Physics,84,2025-02-05,Absent
29934,Mark Webb,Math,53,2025-05-07,Absent
29935,Dillon Jackson,Computer,35,2025-06-13,Present
29936,Angela Jones,Math,65,2024-10-12,Present
29937,Tracy Garrett DDS,Math,48,2024-12-25,Present
29938,Patricia Poole,Chemistry,77,2025-03-22,Present
29939,Allison Hall,Geography,63,2025-04-29,Absent
29940,Nathan Higgins,Geography,50,2025-01-16,Absent
29941,Craig Doyle,History,86,2025-04-02,Absent
29942,Kathryn Krause,English,47,2025-03-01,Present
29943,Dakota Pineda,Science,92,2025-02-18,Absent
29944,Melissa Rowe,Physics,45,2025-01-07,Present
29945,Susan Rios,Science,43,2025-05-12,Absent
29946,Christine Roberts,History,61,2025-01-10,Present
29947,Hannah Hernandez,History,66,2025-02-08,Present
29948,Victoria Mcbride,Chemistry,57,2025-07-27,Absent
29949,Michael Daniel,Computer,49,2025-01-09,Absent
29950,Ralph Foley,Math,41,2025-01-06,Absent
29951,Donald Davis,Physics,64,2025-05-16,Present
29952,Cody Burton,Math,71,2025-07-21,Absent
29953,Bradley Meza,Math,58,2025-08-02,Absent
29954,Shari Peterson,History,30,2024-11-04,Absent
29955,Barbara Griffin,Chemistry,61,2025-04-11,Absent
29956,Mary Dorsey,English,54,2024-11-20,Absent
29957,Donna Turner,Science,44,2024-11-26,Present
29958,Karen Deleon,Physics,56,2025-05-08,Present
29959,Jennifer Lawson,Science,35,2025-04-20,Present
29960,Abigail Pennington,Geography,47,2025-04-07,Absent
29961,Jason Franco,Computer,99,2025-05-02,Absent
29962,Anne Dunn,Physics,68,2025-05-11,Absent
29963,William Sosa,Computer,49,2025-02-14,Present
29964,Michelle Myers,Science,88,2025-01-11,Present
29965,Zachary Hampton,Chemistry,75,2025-04-06,Present
29966,Gregory Moreno,Arabic,68,2025-04-16,Absent
29967,Melanie Kane,Physics,79,2025-06-07,Present
29968,Jenna Jones,Math,77,2025-01-28,Present
29969,Michael Boyd,Math,72,2025-01-05,Present
29970,Patrick Martinez,Math,35,2024-10-28,Present
29971,Jason Allen,English,70,2024-10-07,Present
29972,Daniel Hooper,Geography,98,2024-12-30,Present
29973,Kenneth Graham,Arabic,54,2025-01-29,Present
29974,Amanda Cooper,Physics,93,2024-11-21,Absent
29975,Karla Powers,History,41,2025-01-21,Present
29976,Lauren Morrison MD,Physics,45,2025-08-17,Absent
29977,David Rodriguez,Chemistry,55,2025-04-21,Present
29978,Tiffany Clarke,Math,47,2025-07-22,Absent
29979,James Shaw,Computer,100,2025-02-25,Present
29980,Robert Castillo,Arabic,52,2024-10-26,Present
29981,Timothy Bates,History,51,2025-05-25,Present
29982,Kayla Briggs,Math,85,2025-01-28,Absent
29983,Yolanda Sanchez,Physics,88,2024-11-03,Present
29984,Karen Stephens,Science,41,2025-02-28,Absent
29985,Andrea Garcia,History,96,2024-10-26,Absent
29986,Rodney Whitaker,Arabic,95,2025-07-04,Present
29987,Mary Burton,Computer,92,2025-06-06,Present
29988,Angela House,Geography,53,2025-02-13,Absent
29989,Brad Heath,Math,61,2024-12-08,Present
29990,Douglas Mason,History,62,2025-07-19,Present
29991,Caroline Gray,Geography,96,2025-02-04,Present
29992,Brittany Hartman,Chemistry,35,2025-07-01,Present
29993,Megan Martin,Arabic,63,2025-05-23,Absent
29994,Shannon Schneider,Physics,67,2024-11-27,Absent
29995,Victoria Jimenez,Geography,39,2024-10-27,Absent
29996,Elizabeth Stewart,Chemistry,92,2025-08-03,Present
29997,Jessica Farmer,Geography,77,2025-04-08,Present
29998,Charles Bowman,History,53,2024-12-07,Absent
29999,Michael Turner,English,76,2025-03-07,Present
30000,Robert Hunt,Computer,48,2024-12-26,Present
30001,Daniel Bradley,English,36,2025-02-02,Absent
30002,Cheryl Turner,Math,81,2025-07-29,Absent
30003,Ashley Ward,Math,97,2024-10-03,Absent
30004,Erica Vang,Math,54,2024-10-23,Present
30005,Alexis Nelson,Chemistry,81,2024-11-24,Present
30006,Gene Harris,English,97,2024-10-06,Absent
30007,Richard Dodson,Chemistry,75,2024-11-08,Absent
30008,Jason Ellis,Chemistry,45,2024-12-05,Present
30009,Sydney Lewis,Chemistry,87,2025-07-13,Present
30010,Jacob Cooper,English,90,2025-04-28,Absent
30011,Catherine Thomas,English,80,2025-05-21,Absent
30012,John Foster,Computer,36,2025-07-19,Present
30013,Christopher Shepherd,Geography,79,2025-04-25,Present
30014,Jesse Figueroa,Physics,44,2025-01-23,Absent
30015,Joel Williams,Science,40,2025-03-03,Absent
30016,Rachel Jones,Geography,60,2025-05-05,Present
30017,Jessica Lane,Geography,52,2024-10-02,Present
30018,Steven Ramirez,Chemistry,67,2025-01-31,Absent
30019,Robin Henderson,Chemistry,80,2025-01-31,Present
30020,Tiffany Padilla,Computer,98,2025-01-19,Present
30021,Jeffrey Harris,Science,81,2025-02-15,Absent
30022,Rodney Briggs,Computer,75,2025-05-08,Present
30023,Autumn King,Chemistry,84,2025-05-13,Absent
30024,Rodney Lee,Physics,92,2024-10-25,Absent
30025,Maria Waller,Physics,64,2025-05-25,Absent
30026,Angela Wall,Computer,52,2024-12-03,Present
30027,Ashley Myers,English,65,2025-05-31,Absent
30028,Kendra Suarez,Science,40,2025-07-30,Present
30029,Jimmy Thomas,English,56,2025-04-13,Present
30030,Jose Freeman,Science,61,2025-06-16,Absent
30031,Kathryn Mercado,Computer,83,2025-04-01,Absent
30032,Anna Anderson,Physics,56,2025-03-22,Absent
30033,Michelle Campbell,Math,47,2025-02-24,Absent
