student_id,name,subject,score,date,attendance
7052,Nathan Dillon,Science,41,2025-03-10,Present
7053,Amber Allen,Chemistry,57,2025-03-12,Absent
7054,Kenneth King,Arabic,84,2025-02-19,Present
7055,Ana Jensen MD,Computer,90,2025-03-09,Absent
7056,Kelli Carter,Science,95,2025-05-06,Absent
7057,Edward Keller,Physics,30,2025-06-19,Absent
7058,Kelly Preston,Arabic,81,2025-05-25,Absent
7059,Michael Rivera,English,32,2025-07-08,Absent
7060,Bradley Cameron,Geography,81,2024-12-08,Absent
7061,Beth Price,Geography,32,2025-08-04,Present
7062,Jessica Graham,English,59,2025-02-19,Present
7063,Lisa Harris,English,53,2024-10-02,Absent
7064,Becky Smith,Computer,32,2025-05-05,Absent
7065,Rachel Rollins,Physics,60,2025-02-20,Absent
7066,Christopher Ayala,English,38,2024-12-29,Absent
7067,Mario Maxwell,Geography,38,2024-10-29,Present
7068,Katherine Mcdonald,Chemistry,79,2024-11-15,Absent
7069,Todd Perry,Computer,92,2024-10-17,Absent
7070,Melissa Johnson,History,57,2025-05-19,Present
7071,Timothy Blair,Physics,94,2025-02-07,Absent
7072,Robert Smith,Computer,88,2024-12-25,Absent
7073,Amy Gray,English,30,2025-03-04,Present
7074,Lucas Jackson,Computer,66,2025-03-17,Present
7075,Elizabeth Mccoy,English,58,2024-10-09,Absent
7076,Roger Bowman,History,75,2025-08-27,Present
7077,Elizabeth Brown,Arabic,82,2025-07-03,Absent
7078,Debra Leonard,Physics,68,2025-06-12,Present
7079,Kara Blake,Science,56,2025-01-13,Absent
7080,Jessica Fisher,Chemistry,54,2024-11-09,Present
7081,Timothy Wilkinson,Geography,95,2024-12-12,Absent
7082,Christopher Cameron,Computer,83,2025-01-09,Absent
7083,Jared Ballard,Science,74,2025-07-01,Present
7084,Heather Bradford,Chemistry,98,2025-08-15,Absent
7085,Jennifer Moses,English,45,2025-08-23,Absent
7086,Jason Jones,Geography,73,2025-07-09,Present
7087,Debra Larson,Chemistry,68,2025-07-23,Present
7088,Christine Mills,Chemistry,78,2024-12-27,Absent
7089,Kevin Carrillo,Chemistry,44,2025-04-03,Absent
7090,Nicole Roberson,Geography,52,2025-05-24,Present
7091,Sarah George,History,42,2025-07-03,Present
7092,Kyle Mccarthy,Chemistry,41,2025-03-09,Present
7093,Kevin Oliver,History,98,2024-10-29,Present
7094,Erik Delacruz,Arabic,54,2025-02-10,Absent
7095,Rebecca Clark,English,69,2024-12-05,Present
7096,Patricia Kim,Geography,89,2024-11-22,Present
7097,Carlos Walker,Science,52,2024-10-27,Present
7098,Stephanie Garcia,Geography,49,2025-06-21,Absent
7099,Nathan Willis,Computer,41,2025-01-07,Present
7100,Kimberly Curtis,Arabic,41,2025-03-01,Present
7101,Susan Rivera,Science,72,2025-02-05,Absent
7102,Timothy Perez,History,36,2025-04-04,Present
7103,Michael White,History,34,2025-03-14,Present
7104,Patrick Huerta,Computer,67,2024-10-31,Present
7105,Brenda Lee,Physics,98,2025-05-19,Present
7106,Kiara Sexton,Math,82,2024-11-21,Absent
7107,Elizabeth Serrano,Chemistry,68,2025-08-11,Absent
7108,Candice Sanders,Physics,82,2025-03-13,Absent
7109,Jonathan Vasquez,Computer,71,2025-01-30,Absent
7110,Patricia Fox,Chemistry,53,2024-12-01,Present
7111,Betty Cole,Arabic,64,2024-12-12,Absent
7112,Mariah Brown,Math,83,2024-12-18,Absent
7113,Valerie Roberts,Science,32,2024-11-12,Absent
7114,Anthony Terry,Arabic,78,2024-11-23,Present
7115,Mrs. Miranda Johnston,Math,97,2024-10-09,Present
7116,Eric Adkins,Computer,47,2024-12-21,Present
7117,Kimberly Kane,Chemistry,48,2025-04-26,Absent
7118,Alexander Shelton,English,49,2025-06-15,Present
7119,Melissa Hanson,Physics,75,2025-08-21,Absent
7120,Rebecca Lee,Arabic,78,2024-12-27,Present
7121,Dana Smith,Chemistry,54,2024-10-16,Absent
7122,Tamara Moore,Science,30,2025-06-12,Present
7123,Bryan Franco,History,47,2025-03-26,Absent
7124,Spencer Butler,English,46,2025-06-10,Absent
7125,Casey Garcia,History,50,2024-10-26,Present
7126,Steven Oconnor,Math,89,2024-10-16,Absent
7127,Jennifer Ramirez,Geography,93,2025-07-14,Present
7128,Dr. Travis Morris DDS,History,89,2025-02-08,Present
7129,Johnny Garcia,Geography,41,2024-12-14,Absent
7130,Dawn Jordan,English,35,2025-03-21,Absent
7131,Anthony Mills,Math,48,2025-06-20,Absent
7132,Richard Perry,Arabic,35,2024-10-09,Absent
7133,Brandi Vega,Math,52,2025-07-10,Present
7134,Jason Gomez,Math,83,2025-02-12,Absent
7135,Christian Snow,Physics,63,2025-03-03,Absent
7136,Debbie Carrillo,Geography,35,2025-04-23,Present
7137,Kaitlyn Phillips,Science,94,2025-02-09,Absent
7138,Ryan Harris,Arabic,63,2025-05-12,Present
7139,Susan Bolton,Science,79,2024-10-19,Absent
7140,Reginald Copeland,Geography,85,2025-08-18,Present
7141,Sharon Cross,Chemistry,92,2025-01-21,Absent
7142,Tyler Russell,Geography,84,2025-04-14,Present
7143,Marcus Patrick,History,79,2024-11-07,Present
7144,Thomas Hunt,English,47,2025-05-02,Present
7145,Christopher Salinas,Science,54,2024-11-15,Absent
7146,Anthony Carr,Computer,91,2024-10-05,Absent
7147,Amanda Franklin,Science,31,2025-05-17,Present
7148,Nicole Lewis,Math,56,2025-06-18,Absent
7149,Alexandria Carrillo,Computer,96,2024-12-02,Absent
7150,Samantha Alvarez,Chemistry,51,2025-02-03,Absent
7151,Dr. Roberto Johnston,Science,45,2025-03-07,Absent
7152,Dr. George Hernandez,Math,76,2025-05-24,Present
7153,Daniel Price,Physics,46,2025-03-07,Present
7154,Adam Stewart,Geography,41,2025-07-29,Absent
7155,Daniel Molina,History,37,2025-05-31,Absent
7156,Michael Evans,English,80,2025-01-22,Absent
7157,Victoria Berry,Chemistry,62,2024-10-05,Absent
7158,Mr. Daniel King Jr.,Chemistry,82,2025-08-17,Absent
7159,Ronald Juarez,English,51,2025-04-13,Absent
7160,Matthew Reynolds,English,50,2025-07-01,Present
7161,Luis Nelson,Math,44,2025-07-02,Present
7162,Rhonda Williams,History,77,2024-12-18,Present
7163,Brandon Pruitt,Arabic,95,2024-10-22,Absent
7164,Pamela Cook,Chemistry,68,2025-05-07,Absent
7165,Ryan Smith,Arabic,93,2025-06-06,Present
7166,Erik Williams,Arabic,65,2025-08-09,Absent
7167,Patrick Ortega,History,91,2025-07-10,Absent
7168,Joseph Stevens,Geography,90,2025-02-21,Absent
7169,Tina Wilson,Science,59,2024-12-15,Absent
7170,Jose Coleman,History,40,2025-08-22,Absent
7171,Terry Mills,Geography,72,2025-03-15,Present
7172,Aaron Boyd,Physics,65,2025-06-15,Absent
7173,Sara Flores,Science,38,2025-02-19,Absent
7174,Shelly Horton,Arabic,50,2025-06-27,Absent
7175,Destiny Duncan,Geography,45,2025-05-16,Present
7176,Matthew Robinson,Physics,84,2025-08-12,Absent
7177,Jessica Doyle,History,64,2025-03-21,Absent
7178,Joshua Moran,Geography,39,2025-04-01,Absent
7179,Carol Fisher,Arabic,69,2025-08-25,Present
7180,Dr. Daniel Sweeney,Arabic,86,2025-08-10,Absent
7181,Michael Cruz,Math,36,2025-01-30,Present
7182,Kevin Sandoval,Chemistry,53,2025-03-29,Present
7183,Melanie Watson,Arabic,54,2024-11-26,Present
7184,Ms. Stephanie Duran,Geography,90,2024-11-13,Present
7185,Jonathan Phillips,Computer,48,2024-12-28,Present
7186,James Cox,Computer,99,2025-06-26,Present
7187,Erik Dean,English,91,2025-03-06,Absent
7188,Allison Fisher,Chemistry,36,2025-04-29,Absent
7189,Casey Hardy,Math,40,2025-05-12,Present
7190,John Cole,Math,56,2025-02-18,Present
7191,Lauren Hooper,Chemistry,30,2025-03-03,Present
7192,Crystal Shelton,History,86,2025-03-20,Present
7193,Amanda Hess,Chemistry,81,2025-04-10,Absent
7194,Jessica Holloway,Science,74,2025-06-06,Absent
7195,Michelle Burton,Computer,83,2025-02-11,Present
7196,Michael Arnold,History,49,2025-03-26,Absent
7197,Victoria Carpenter,Arabic,92,2024-10-21,Absent
7198,Andrea Moody,English,93,2025-04-25,Present
7199,Erik Harris,Geography,56,2024-10-25,Absent
7200,Virginia Johns,Science,43,2025-03-03,Present
7201,Lori Williams,Geography,82,2025-06-29,Absent
7202,Daniel Palmer,English,94,2025-08-17,Absent
7203,Austin Snyder,English,40,2024-10-22,Absent
7204,Kevin Wood,History,61,2025-03-14,Present
7205,Dr. Lori Jackson,Physics,73,2025-06-12,Absent
7206,Christine Baker,English,41,2025-07-09,Present
7207,Jennifer Warren,English,83,2025-04-16,Absent
7208,Tina Jennings,Geography,80,2025-01-20,Absent
7209,Chris Wheeler,Chemistry,64,2025-08-25,Absent
7210,Catherine Walls,Math,87,2025-04-21,Present
7211,Lindsey Chen,Geography,40,2025-06-04,Present
7212,Brandon Johns,Chemistry,38,2025-08-07,Absent
7213,Brittney Bradley,Geography,77,2025-06-05,Present
7214,Kelly Hughes,Computer,68,2024-12-18,Present
7215,Pamela Dixon,English,73,2025-03-07,Present
7216,Robert Banks,Arabic,65,2024-11-21,Present
7217,Thomas Hughes DDS,History,96,2025-06-24,Absent
7218,Amanda Wilson,Physics,64,2025-07-20,Absent
7219,Carlos Castillo,Arabic,74,2025-05-16,Absent
7220,Justin Hughes,Math,91,2025-03-13,Present
7221,Crystal Hill,Geography,68,2025-04-04,Absent
7222,Mary Atkinson,History,69,2025-08-29,Present
7223,Lisa Gibson,Chemistry,90,2025-05-10,Absent
7224,Miguel Williams,Geography,82,2024-11-22,Present
7225,Joe Mendez PhD,Math,64,2024-12-12,Present
7226,Sharon Barajas,Arabic,60,2025-06-07,Absent
7227,Hector Griffin,Geography,56,2024-11-27,Absent
7228,Jessica Singh,Physics,89,2025-07-31,Present
7229,Sara Barrett,Math,44,2024-10-27,Present
7230,Ariel Murphy,Computer,89,2025-03-20,Absent
7231,Melanie Saunders,Computer,63,2025-01-26,Present
7232,Taylor Howard,Computer,98,2024-11-06,Absent
7233,Kelly Williamson,English,75,2024-12-08,Absent
7234,Nancy Black,Chemistry,73,2025-05-28,Absent
7235,Diana Williams,Science,58,2025-02-08,Absent
7236,Jordan Clark,Physics,69,2025-02-16,Present
7237,Emily Parker,Chemistry,72,2025-04-20,Absent
7238,Mr. Thomas Garcia,History,70,2025-05-28,Present
7239,Darrell Wong,English,98,2025-01-30,Absent
7240,Anthony Morales,Geography,100,2025-04-09,Present
7241,Ashley Burton MD,Geography,92,2025-07-26,Absent
7242,Kimberly Jones,Geography,94,2025-06-07,Present
7243,Mark Johns,Arabic,81,2025-08-31,Present
7244,Jeremy Brown,Chemistry,63,2024-12-19,Present
7245,Crystal Beltran,Arabic,51,2025-01-08,Present
7246,Lori Howard,Computer,86,2025-01-18,Present
7247,Deborah Cherry,Math,89,2025-03-03,Present
7248,Elaine Herman,Arabic,86,2025-02-06,Present
7249,Sabrina Henderson DVM,Physics,92,2025-02-08,Present
7250,Robin Jones,Science,74,2025-02-26,Absent
7251,Chad Flores,Geography,35,2025-07-20,Present
7252,Jonathan Stanley,Computer,77,2025-06-13,Absent
7253,Heather Duffy,Science,89,2024-10-19,Present
7254,Michael Moore,Arabic,42,2025-01-06,Present
7255,Maureen Bates,Physics,74,2024-11-09,Present
7256,Jordan Nixon,Science,86,2024-10-21,Present
7257,Christine Johnson,Physics,64,2025-04-15,Present
7258,Ann Hansen,Chemistry,85,2025-06-08,Present
7259,Mary Day,Geography,70,2025-06-28,Present
7260,Cristina Thompson MD,English,44,2025-04-22,Absent
7261,Nancy Jones,History,100,2025-07-24,Absent
7262,Patrick Medina,Arabic,61,2025-05-16,Absent
7263,Rebecca Johnson,Arabic,92,2025-01-10,Present
7264,Daniel Carter,Geography,97,2025-04-07,Absent
7265,John Scott,Physics,37,2024-10-24,Absent
7266,Bryan Paul,English,98,2024-12-05,Present
7267,Kimberly Santos,Science,57,2025-02-16,Present
7268,Katelyn Yang,Science,54,2025-03-26,Present
7269,Lisa Coleman,Computer,54,2024-11-08,Present
7270,George Vaughan,Physics,69,2025-08-06,Present
7271,Angela Beck,Computer,59,2025-06-10,Absent
7272,Juan Brewer,History,70,2025-04-26,Absent
7273,Stephanie Garcia,Arabic,86,2025-07-18,Present
7274,Elizabeth Hill,Chemistry,32,2025-02-15,Present
7275,Michael Brown,Math,88,2024-10-06,Present
7276,Ruth Harris,Arabic,76,2025-04-05,Present
7277,Mr. Alexander Davies,Math,95,2025-04-18,Present
7278,Michelle Martinez,English,83,2025-03-25,Present
7279,Matthew Shea,Computer,38,2025-05-30,Present
7280,Patricia Johnson,Chemistry,79,2025-06-17,Absent
7281,Vernon Walters,Science,41,2025-07-26,Present
7282,Nicole Andrews,History,51,2024-12-05,Present
7283,Janice Fuentes,English,71,2025-02-13,Present
7284,Steven Perry,Science,43,2025-04-12,Absent
7285,Bryce Francis,Chemistry,48,2025-08-25,Absent
7286,Jennifer Cisneros MD,Computer,80,2025-08-13,Absent
7287,Nicole Herman MD,Computer,64,2025-05-20,Absent
7288,Tammy Taylor,History,53,2025-04-09,Absent
7289,Bethany Frazier,Computer,66,2025-03-12,Present
7290,Debra Chapman,Chemistry,42,2024-11-26,Absent
7291,Steven Clark,History,78,2024-11-13,Absent
7292,Jay Walker,Chemistry,32,2025-01-05,Absent
7293,Hunter Yang,Math,56,2024-12-13,Present
7294,Sean Mendez,History,86,2025-07-31,Absent
7295,Mark Hill,Computer,42,2025-06-20,Absent
7296,Donald Johnson,Science,63,2025-06-12,Absent
7297,David Garrison,English,33,2024-12-08,Present
7298,Eric Foster,Chemistry,61,2025-02-11,Present
7299,Stephen Taylor,Geography,64,2025-02-02,Present
7300,Robin Rodriguez,Science,53,2024-11-19,Absent
7301,John Anderson,Chemistry,56,2024-12-26,Absent
7302,Keith Casey,History,30,2024-10-06,Absent
7303,Tanner James,Computer,89,2025-04-21,Absent
7304,Frances Aguilar,Math,83,2024-10-24,Absent
7305,Clayton Jennings,Science,99,2025-05-11,Present
7306,Stanley Cain,Arabic,48,2025-05-27,Absent
7307,Andrew Robinson,Physics,83,2024-10-02,Absent
7308,Rebecca Olsen,Arabic,53,2024-11-03,Present
7309,William Paul,English,35,2025-06-13,Absent
7310,Arthur Bowen,Chemistry,96,2025-07-07,Absent
7311,Timothy Schmitt,Math,68,2025-07-15,Present
7312,Tammy Scott,Arabic,58,2025-06-14,Present
7313,Karen White,English,79,2025-01-24,Absent
7314,Crystal Smith,Arabic,62,2025-03-18,Absent
7315,David Hall,Computer,43,2025-05-28,Present
7316,Isaiah Gray,Math,71,2025-04-24,Present
7317,Angela Parks,Math,79,2025-08-08,Absent
7318,Ronald Hernandez,Math,92,2025-07-19,Present
7319,Dean Harrington,Computer,46,2025-01-26,Absent
7320,Jose Lawrence,Physics,36,2024-11-28,Present
7321,Arthur Golden,Science,77,2025-07-10,Present
7322,Adrian Morris,Arabic,99,2025-01-05,Present
7323,Jon Graham,Arabic,89,2025-07-24,Present
7324,Cory Hale,Computer,52,2025-05-25,Present
7325,Kathryn Brown,History,38,2025-03-20,Present
7326,Kimberly Hanna,Arabic,47,2025-08-23,Absent
7327,Daniel Miller,Arabic,30,2024-12-27,Present
7328,Austin Perez,Science,84,2024-12-29,Present
7329,Mr. Mark Landry,Chemistry,88,2025-07-09,Absent
7330,Robert Jones,Chemistry,31,2025-02-19,Present
7331,Andrew Powers,History,55,2025-08-05,Absent
7332,Erica Turner,History,94,2025-07-07,Absent
7333,Jesse Brown,Science,30,2025-01-07,Absent
7334,Marissa Smith,Physics,60,2025-04-04,Absent
7335,Samantha Douglas,Physics,69,2024-11-13,Absent
7336,Robert Jones,Arabic,57,2025-02-07,Absent
7337,Cassidy Paul,Math,50,2024-12-02,Present
7338,Andrew Lopez,Math,41,2025-03-05,Present
7339,Tyler Reynolds,History,54,2025-07-06,Present
7340,Matthew Dunlap,Geography,77,2025-07-20,Absent
7341,Alicia Nguyen,Math,58,2025-07-17,Absent
7342,Carol Yang,Physics,42,2025-08-05,Absent
7343,Richard Johnson,Science,92,2025-06-10,Present
7344,Andrew Edwards,Math,74,2025-01-07,Absent
7345,Parker Knight,Physics,37,2025-06-14,Absent
7346,William Morales,English,62,2024-11-07,Absent
7347,Christine Singh,Geography,41,2024-10-03,Absent
7348,Chad Taylor,Chemistry,59,2025-02-07,Absent
7349,William Hall,History,87,2025-01-15,Absent
7350,Bianca Ortega,Computer,44,2025-07-14,Absent
7351,James Pena,Physics,89,2025-04-25,Absent
7352,Matthew Austin,Math,79,2024-11-01,Absent
7353,Bernard Chang,Computer,71,2025-01-23,Absent
7354,Eric Walker,History,40,2025-08-22,Absent
7355,Darren Thompson,Math,59,2025-01-30,Present
7356,James Dudley,Computer,83,2024-12-30,Absent
7357,Brooke Quinn,Physics,63,2025-03-20,Absent
7358,Ronnie Jenkins,Math,68,2024-11-29,Absent
7359,Cameron Torres,Math,68,2025-07-01,Absent
7360,Elizabeth Brock,Science,99,2025-01-20,Present
7361,Jessica Smith,Arabic,32,2025-03-26,Absent
7362,Jose Jordan,English,91,2025-02-26,Present
7363,Patrick Blair,Geography,68,2025-05-21,Absent
7364,Heather Kim,Science,43,2025-04-30,Present
7365,Michael Weber,Physics,90,2024-10-27,Absent
7366,Dana Stanley,Physics,76,2025-03-07,Absent
7367,Lori Thompson,Arabic,73,2025-03-29,Absent
7368,David Sullivan,Chemistry,88,2024-12-16,Present
7369,Felicia Thompson,Arabic,56,2024-12-25,Absent
7370,Tyler Watson,Geography,64,2025-06-17,Present
7371,Ryan Adams,Math,94,2025-01-13,Absent
7372,Jeanette Moore,Chemistry,74,2025-04-13,Absent
7373,Shelia Dixon,Arabic,78,2024-10-06,Present
7374,Jennifer Evans,Arabic,38,2025-08-29,Present
7375,Richard Wood,English,82,2025-06-23,Absent
7376,Samuel Wolfe,Physics,86,2024-10-18,Absent
7377,Shawn Waters,Geography,89,2025-05-13,Present
7378,Tammy Long,History,82,2025-08-31,Present
7379,Mary Morgan,History,93,2025-04-11,Absent
7380,Melissa Lyons,English,86,2025-07-29,Present
7381,Philip Gilmore,Math,86,2024-11-13,Present
7382,Stacy Adkins,Science,46,2025-04-02,Absent
7383,Dale Bartlett,English,34,2024-12-28,Absent
7384,Jasmine Bradshaw,English,66,2025-07-04,Present
7385,Brian Wells,History,54,2024-12-23,Present
7386,Jimmy Newman,English,57,2024-10-27,Present
7387,Tiffany Mcgee,Computer,78,2025-02-07,Present
7388,Courtney Nelson,Math,78,2025-04-24,Absent
7389,Donna Dunn,Math,81,2025-01-25,Absent
7390,Jessica Barnett,History,73,2024-12-06,Absent
7391,Richard Long,Arabic,71,2025-07-03,Present
7392,Elizabeth Ruiz,Computer,41,2025-08-03,Present
7393,Lisa Goodwin,Geography,61,2025-06-16,Absent
7394,Rachel Jones,Math,78,2024-10-25,Absent
7395,Scott Nunez,Chemistry,73,2025-02-07,Absent
7396,Ashley Prince,Physics,73,2025-06-30,Present
7397,Christina Murray,Science,96,2024-11-24,Present
7398,Alexander Drake,English,76,2025-02-09,Absent
7399,James Ruiz,English,97,2025-03-09,Present
7400,Ronald Smith,History,86,2025-03-15,Absent
7401,Joshua Henderson,English,76,2025-03-04,Absent
7402,Mr. Michael Peters,Physics,84,2024-10-16,Absent
7403,Nicholas Berry,Arabic,33,2025-07-06,Present
7404,William Werner,History,46,2024-10-22,Present
7405,Craig Tate,History,39,2024-12-02,Absent
7406,Jessica White,Science,71,2024-10-18,Absent
7407,Sara Goodman,History,46,2025-05-01,Absent
7408,Mackenzie Price DDS,Chemistry,91,2025-07-17,Present
7409,Jared Stark,Physics,55,2025-06-23,Present
7410,Brian Taylor,English,69,2025-02-06,Absent
7411,Shannon Chapman,English,44,2025-04-28,Absent
7412,Alexandra Foster,Arabic,69,2025-07-23,Absent
7413,Kathy Ortega,Arabic,31,2024-11-28,Present
7414,Ashley May DDS,English,99,2025-01-08,Present
7415,Edgar Stevens,Math,32,2025-05-30,Absent
7416,Jocelyn Chambers,Math,52,2024-11-10,Absent
7417,Stephen Walker,Geography,40,2025-03-09,Present
7418,Kyle Johnson,English,50,2024-10-11,Present
7419,Ashley Bell,Physics,76,2024-11-12,Absent
7420,Alyssa Morales,Computer,38,2025-04-06,Absent
7421,Latoya Nelson,Chemistry,93,2025-02-19,Present
7422,Pam Miller,Math,64,2024-11-04,Absent
7423,Dillon Nelson,English,89,2025-05-01,Absent
7424,Maxwell Whitaker,Math,42,2025-08-29,Absent
7425,Christine Jennings,Arabic,87,2024-12-27,Absent
7426,Ashlee Williams,English,36,2025-02-19,Present
7427,Rebecca Baker,Math,91,2025-04-22,Absent
7428,Tina Hancock,Chemistry,54,2025-02-27,Present
7429,Daniel Jones III,Geography,94,2024-10-07,Absent
7430,Ashley Smith,History,57,2024-12-12,Absent
7431,Matthew Garza,Math,84,2025-07-01,Present
7432,Patricia Williams,Computer,72,2024-11-15,Absent
7433,Steven Martin,English,59,2025-08-01,Present
7434,Brittany Hoffman,Physics,39,2025-04-24,Absent
7435,Sarah Frost,Geography,94,2025-06-30,Present
7436,Joshua Johnson,Physics,30,2025-08-14,Present
7437,Sherri Guzman,Math,43,2025-04-05,Absent
7438,Charles Blevins,Physics,46,2025-06-12,Present
7439,Deanna Woodard,English,74,2025-08-13,Present
7440,Elizabeth Green,English,35,2025-07-20,Present
7441,Anthony Flores,English,100,2025-07-15,Absent
7442,Antonio Woods,History,59,2024-12-04,Present
7443,Mrs. Sara Hebert,Physics,30,2025-07-17,Absent
7444,Thomas Reyes,History,91,2025-07-22,Absent
7445,Richard Garcia,English,43,2025-06-16,Absent
7446,Angelica Simpson,Geography,71,2025-07-02,Present
7447,Chad Thornton,Arabic,57,2024-11-09,Absent
7448,Emily Abbott,Computer,51,2024-11-12,Present
7449,Chad Escobar,Geography,88,2025-05-27,Absent
7450,April Arellano,Computer,53,2024-11-26,Absent
7451,Regina Davis,Physics,60,2025-07-15,Absent
7452,Casey Ferguson,Arabic,46,2024-12-21,Absent
7453,Elizabeth Taylor,Science,96,2025-08-04,Present
7454,Mr. Raymond Lawson,English,68,2024-11-05,Absent
7455,Karen Hicks,History,85,2025-05-19,Absent
7456,Edward Patterson DDS,English,63,2025-06-03,Absent
7457,Richard Miller,Computer,55,2025-01-06,Absent
7458,Kathryn Mendez,Physics,96,2025-03-05,Absent
7459,William Martinez,Arabic,76,2024-12-24,Absent
7460,Donna Wright,Geography,81,2024-11-26,Absent
7461,Gregory Wiley,Chemistry,35,2025-01-23,Present
7462,David Mora,Math,58,2025-08-11,Absent
7463,Anthony Carlson,Math,67,2025-07-01,Present
7464,Matthew Price,Physics,83,2025-02-28,Present
7465,David Cooper,Math,36,2025-08-17,Absent
7466,Frank Todd,Science,83,2024-10-05,Absent
7467,Eric Jones Jr.,History,91,2025-06-05,Absent
7468,John Stokes,Computer,51,2024-12-05,Absent
7469,Julie Daniels,English,46,2025-04-14,Absent
7470,Desiree Fox,English,34,2025-02-11,Present
7471,Jessica Munoz,History,36,2025-04-30,Present
7472,Vicki Harper,Math,42,2025-02-15,Absent
7473,Mrs. Ashley Mooney,Physics,60,2024-12-15,Present
7474,Gina Hayes,Physics,53,2024-11-28,Present
7475,Sylvia Clark,Computer,38,2025-04-21,Absent
7476,Jonathan Tanner,Geography,83,2025-06-09,Present
7477,Cathy Little,Science,96,2024-10-06,Absent
7478,Christopher Powell,History,57,2024-12-04,Absent
7479,Heidi Richardson,Chemistry,64,2025-08-09,Absent
7480,Shane Alvarez,English,50,2025-03-06,Present
7481,Angela Trevino,Geography,83,2025-08-28,Absent
7482,Denise Combs,Physics,40,2025-06-04,Absent
7483,Robert Hicks,Math,51,2025-02-05,Present
7484,Jennifer White,English,68,2025-05-09,Absent
7485,Michael Wallace,Arabic,71,2025-01-29,Present
7486,Sherri Smith,History,48,2024-10-22,Present
7487,Robin Ortiz,Math,37,2025-07-22,Absent
7488,Megan Mcneil,Physics,82,2025-03-03,Present
7489,Ariel Taylor,Computer,68,2025-08-27,Present
7490,John Jackson,Chemistry,92,2025-05-20,Present
7491,Ashley Bell,Geography,63,2025-03-16,Present
7492,Candace Perez,English,61,2025-02-23,Present
7493,Catherine Hawkins,Physics,48,2025-04-24,Present
7494,Joshua Ruiz,Physics,76,2025-05-10,Absent
7495,Kelly Howard,History,55,2025-07-20,Absent
7496,Linda Johnson,Arabic,32,2025-01-27,Absent
7497,Andrew Potter,History,53,2025-03-13,Absent
7498,Larry Wilson,Chemistry,90,2024-12-29,Present
7499,Richard Bush,Physics,55,2025-03-21,Present
7500,Hannah Johnson,Science,58,2025-06-19,Present
7501,Patricia Lee,Physics,59,2024-10-11,Absent
7502,Terri Pennington,History,56,2025-03-24,Present
7503,Marvin Vargas,History,84,2025-01-01,Absent
7504,Adrienne Noble,English,49,2024-11-21,Absent
7505,Mark Boyle,Computer,32,2025-06-01,Absent
7506,John Hooper,Physics,50,2025-01-06,Present
7507,Julie Allen,History,74,2025-02-01,Present
7508,Joshua York,Science,81,2025-03-15,Present
7509,Eric Howell,History,46,2024-12-04,Absent
7510,Michelle Rivera,Math,92,2024-11-19,Present
7511,Louis Savage,Geography,71,2025-04-06,Absent
7512,Philip Hodges,Computer,36,2024-10-28,Absent
7513,Matthew Roberts,English,68,2024-12-17,Absent
7514,Rebecca Roberts,Computer,39,2025-04-20,Present
7515,Betty Johnson,English,77,2025-07-31,Absent
7516,Jordan Peters,English,71,2024-11-14,Present
7517,Alison Walker,Math,92,2025-06-19,Present
7518,William Hansen,Science,61,2025-07-28,Absent
7519,Allison Cowan,Geography,58,2024-10-11,Absent
7520,Kevin Wilson,Computer,38,2025-08-09,Absent
7521,Daniel Guerrero,Geography,93,2024-11-26,Absent
7522,Michelle King,Physics,45,2025-04-02,Absent
7523,Cynthia Le,History,52,2025-05-10,Present
7524,Alexis Olsen,Arabic,61,2025-02-20,Present
7525,Tina Melendez,Science,82,2025-05-09,Present
7526,Leslie Torres,Chemistry,76,2024-11-08,Absent
7527,Kimberly Ramirez,Geography,46,2025-01-30,Present
7528,Nancy Flowers,Physics,85,2024-10-01,Present
7529,Jessica Walsh,Math,67,2025-03-10,Present
7530,Heather Hernandez,Geography,79,2024-10-29,Absent
7531,Kimberly Smith,Arabic,87,2025-08-30,Absent
7532,Anthony Rivera,Computer,54,2024-11-09,Present
7533,David Avila,Math,94,2025-05-05,Present
7534,Steven Miller,Math,43,2025-07-31,Present
7535,Jeremy Davis,Computer,83,2024-11-10,Present
7536,Matthew Jones,History,49,2024-10-26,Absent
7537,Kristen Taylor,Chemistry,94,2025-06-20,Present
7538,Alex Ramirez,History,34,2025-07-03,Absent
7539,James Austin,Science,79,2025-04-19,Present
7540,Sarah Phillips,Chemistry,44,2025-07-12,Absent
7541,Raymond Porter,Physics,98,2025-06-18,Absent
7542,Erica Walter,Chemistry,75,2024-11-15,Absent
7543,Douglas Lopez,Math,74,2025-08-02,Present
7544,Stephanie Thompson,Arabic,72,2025-07-30,Absent
7545,Aaron Johnson,Chemistry,50,2025-07-13,Absent
7546,Michael Parker,English,97,2025-06-03,Present
7547,Gloria Dunlap,Physics,49,2024-10-07,Absent
7548,Brian Nichols,Math,100,2024-12-20,Present
7549,Douglas Frye,Physics,49,2025-02-26,Present
7550,Janet Flowers,History,75,2025-05-23,Absent
7551,Jamie Martin,Math,89,2025-02-22,Present
7552,Jesse Allen,Chemistry,58,2024-10-15,Present
7553,Connie Thomas,Physics,96,2025-04-23,Absent
7554,Megan Carter,Computer,74,2024-11-22,Absent
7555,Daniel Miller,Chemistry,56,2025-08-08,Absent
7556,Tammy Taylor,Science,63,2025-05-25,Absent
7557,Angel Smith,Computer,34,2025-06-04,Absent
